pick,player,position,count,probability,moneyline
25,Ty Simpson,QB,6,0.0012,+83233
25,Olaivavega Ioane,IOL,5,0.001,+99900
25,Keldric Faulk,EDGE,4,0.0008,+124900
25,Jordyn Tyson,WR,3,0.0006,+166567
25,Mansoor Delane,CB,2,0.0004,+249900
25,Sonny Styles,LB,2,0.0004,+249900
25,Zion Young,EDGE,2,0.0004,+249900
25,C.J. Allen,LB,1,0.0002,+499900
25,Carnell Tate,WR,1,0.0002,+499900
25,Chase Bisontis,IOL,1,0.0002,+499900
25,Makai Lemon,WR,1,0.0002,+499900
26,T.J. Parker,EDGE,1227,0.2454,+307
26,Denzel Boston,WR,843,0.1686,+493
26,Cashius Howell,EDGE,497,0.0994,+906
26,Kayden McDonald,DT,392,0.0784,+1176
26,Emmanuel McNeil-Warren,S,321,0.0642,+1458
26,Kevin Concepcion,WR,235,0.047,+2028
26,Peter Woods,DT,214,0.0428,+2236
26,Malachi Lawrence,EDGE,194,0.0388,+2477
26,Olaivavega Ioane,IOL,115,0.023,+4248
26,Omar Cooper Jr.,WR,101,0.0202,+4850
26,Akheem Mesidor,EDGE,97,0.0194,+5055
26,Rueben Bain,EDGE,85,0.017,+5782
26,Caleb Lomu,OT,72,0.0144,+6844
26,Blake Miller,OT,69,0.0138,+7146
26,Max Iheanachor,OT,61,0.0122,+8097
26,Keldric Faulk,EDGE,60,0.012,+8233
26,Makai Lemon,WR,57,0.0114,+8672
26,Dillon Thieneman,S,49,0.0098,+10104
26,Colton Hood,CB,33,0.0066,+15052
26,Zion Young,EDGE,29,0.0058,+17141
26,Jeremiyah Love,RB,26,0.0052,+19131
26,Kenyon Sadiq,TE,26,0.0052,+19131
26,Emmanuel Pregnon,IOL,24,0.0048,+20733
26,Monroe Freeling,OT,22,0.0044,+22627
26,Spencer Fano,OT,21,0.0042,+23710
26,Jordyn Tyson,WR,20,0.004,+24900
26,Chris Johnson,CB,19,0.0038,+26216
26,Caleb Downs,S,16,0.0032,+31150
26,Chase Bisontis,IOL,16,0.0032,+31150
26,Kadyn Proctor,OT,11,0.0022,+45355
26,Ty Simpson,QB,11,0.0022,+45355
26,Avieon Terrell,CB,10,0.002,+49900
26,Francis Mauigoa,OT,7,0.0014,+71329
26,Jacob Rodriguez,LB,5,0.001,+99900
26,C.J. Allen,LB,4,0.0008,+124900
26,Carnell Tate,WR,4,0.0008,+124900
26,Jadarian Price,RB,2,0.0004,+249900
26,Jermod McCoy,CB,2,0.0004,+249900
26,Sonny Styles,LB,2,0.0004,+249900
26,Mansoor Delane,CB,1,0.0002,+499900
27,Max Iheanachor,OT,1301,0.2602,+284
27,Caleb Lomu,OT,864,0.1728,+479
27,Denzel Boston,WR,387,0.0774,+1192
27,Blake Miller,OT,325,0.065,+1438
27,T.J. Parker,EDGE,296,0.0592,+1589
27,Emmanuel McNeil-Warren,S,260,0.052,+1823
27,Monroe Freeling,OT,228,0.0456,+2093
27,Spencer Fano,OT,204,0.0408,+2351
27,Cashius Howell,EDGE,140,0.028,+3471
27,Kevin Concepcion,WR,104,0.0208,+4708
27,Kadyn Proctor,OT,102,0.0204,+4802
27,Chris Johnson,CB,98,0.0196,+5002
27,Omar Cooper Jr.,WR,81,0.0162,+6073
27,Francis Mauigoa,OT,68,0.0136,+7253
27,Malachi Lawrence,EDGE,61,0.0122,+8097
27,Olaivavega Ioane,IOL,53,0.0106,+9334
27,Colton Hood,CB,52,0.0104,+9515
27,Dillon Thieneman,S,44,0.0088,+11264
27,Kayden McDonald,DT,44,0.0088,+11264
27,Makai Lemon,WR,40,0.008,+12400
27,Akheem Mesidor,EDGE,34,0.0068,+14606
27,Peter Woods,DT,30,0.006,+16567
27,Keldric Faulk,EDGE,28,0.0056,+17757
27,Rueben Bain,EDGE,23,0.0046,+21639
27,Emmanuel Pregnon,IOL,18,0.0036,+27678
27,Avieon Terrell,CB,17,0.0034,+29312
27,Chase Bisontis,IOL,17,0.0034,+29312
27,Jordyn Tyson,WR,14,0.0028,+35614
27,Kenyon Sadiq,TE,14,0.0028,+35614
27,Jermod McCoy,CB,11,0.0022,+45355
27,Jeremiyah Love,RB,10,0.002,+49900
27,C.J. Allen,LB,7,0.0014,+71329
27,Ty Simpson,QB,7,0.0014,+71329
27,Zion Young,EDGE,7,0.0014,+71329
27,Caleb Downs,S,4,0.0008,+124900
27,Jacob Rodriguez,LB,3,0.0006,+166567
27,Carnell Tate,WR,2,0.0004,+249900
27,Mansoor Delane,CB,2,0.0004,+249900
28,Max Iheanachor,OT,1197,0.2394,+318
28,Peter Woods,DT,886,0.1772,+464
28,Caleb Lomu,OT,699,0.1398,+615
28,Kayden McDonald,DT,648,0.1296,+672
28,Blake Miller,OT,306,0.0612,+1534
28,Monroe Freeling,OT,218,0.0436,+2194
28,Spencer Fano,OT,178,0.0356,+2709
28,Kadyn Proctor,OT,151,0.0302,+3211
28,Colton Hood,CB,82,0.0164,+5998
28,Olaivavega Ioane,IOL,81,0.0162,+6073
28,Chris Johnson,CB,65,0.013,+7592
28,T.J. Parker,EDGE,59,0.0118,+8375
28,Jeremiyah Love,RB,57,0.0114,+8672
28,Emmanuel McNeil-Warren,S,49,0.0098,+10104
28,Francis Mauigoa,OT,41,0.0082,+12095
28,Avieon Terrell,CB,35,0.007,+14186
28,Kenyon Sadiq,TE,30,0.006,+16567
28,Emmanuel Pregnon,IOL,29,0.0058,+17141
28,Chase Bisontis,IOL,28,0.0056,+17757
28,Cashius Howell,EDGE,26,0.0052,+19131
28,Caleb Banks,DT,23,0.0046,+21639
28,Ty Simpson,QB,18,0.0036,+27678
28,Jadarian Price,RB,12,0.0024,+41567
28,Zion Young,EDGE,10,0.002,+49900
28,Akheem Mesidor,EDGE,8,0.0016,+62400
28,C.J. Allen,LB,8,0.0016,+62400
28,Kevin Concepcion,WR,8,0.0016,+62400
28,Denzel Boston,WR,7,0.0014,+71329
28,Jermod McCoy,CB,6,0.0012,+83233
28,Rueben Bain,EDGE,6,0.0012,+83233
28,Dillon Thieneman,S,5,0.001,+99900
28,Malachi Lawrence,EDGE,5,0.001,+99900
28,Omar Cooper Jr.,WR,5,0.001,+99900
28,Brandon Cisse,CB,3,0.0006,+166567
28,Keldric Faulk,EDGE,3,0.0006,+166567
28,Jacob Rodriguez,LB,2,0.0004,+249900
28,Sonny Styles,LB,2,0.0004,+249900
28,Caleb Downs,S,1,0.0002,+499900
28,Jordyn Tyson,WR,1,0.0002,+499900
28,Makai Lemon,WR,1,0.0002,+499900
28,Mansoor Delane,CB,1,0.0002,+499900
29,T.J. Parker,EDGE,856,0.1712,+484
29,Colton Hood,CB,829,0.1658,+503
29,Cashius Howell,EDGE,665,0.133,+652
29,Chris Johnson,CB,621,0.1242,+705
29,Avieon Terrell,CB,426,0.0852,+1074
29,Malachi Lawrence,EDGE,405,0.081,+1135
29,Max Iheanachor,OT,213,0.0426,+2247
29,Caleb Lomu,OT,139,0.0278,+3497
29,Zion Young,EDGE,97,0.0194,+5055
29,Emmanuel McNeil-Warren,S,86,0.0172,+5714
29,Akheem Mesidor,EDGE,71,0.0142,+6942
29,Jermod McCoy,CB,55,0.011,+8991
29,Blake Miller,OT,54,0.0108,+9159
29,Monroe Freeling,OT,50,0.01,+9900
29,Kevin Concepcion,WR,46,0.0092,+10770
29,Spencer Fano,OT,45,0.009,+11011
29,Dillon Thieneman,S,41,0.0082,+12095
29,Omar Cooper Jr.,WR,37,0.0074,+13414
29,Rueben Bain,EDGE,31,0.0062,+16029
29,Denzel Boston,WR,30,0.006,+16567
29,Keldric Faulk,EDGE,29,0.0058,+17141
29,Kadyn Proctor,OT,28,0.0056,+17757
29,Peter Woods,DT,22,0.0044,+22627
29,Kenyon Sadiq,TE,20,0.004,+24900
29,Brandon Cisse,CB,19,0.0038,+26216
29,Kayden McDonald,DT,15,0.003,+33233
29,Ty Simpson,QB,14,0.0028,+35614
29,Makai Lemon,WR,11,0.0022,+45355
29,C.J. Allen,LB,9,0.0018,+55456
29,Francis Mauigoa,OT,7,0.0014,+71329
29,Jeremiyah Love,RB,6,0.0012,+83233
29,Mansoor Delane,CB,6,0.0012,+83233
29,Jordyn Tyson,WR,5,0.001,+99900
29,Chase Bisontis,IOL,3,0.0006,+166567
29,Caleb Banks,DT,2,0.0004,+249900
29,Jacob Rodriguez,LB,2,0.0004,+249900
29,Caleb Downs,S,1,0.0002,+499900
29,Carnell Tate,WR,1,0.0002,+499900
29,Emmanuel Pregnon,IOL,1,0.0002,+499900
29,Jadarian Price,RB,1,0.0002,+499900
29,Olaivavega Ioane,IOL,1,0.0002,+499900
30,Chris Johnson,CB,1321,0.2642,+279
30,Colton Hood,CB,854,0.1708,+485
30,Avieon Terrell,CB,469,0.0938,+966
30,T.J. Parker,EDGE,463,0.0926,+980
30,Cashius Howell,EDGE,364,0.0728,+1274
30,Malachi Lawrence,EDGE,326,0.0652,+1434
30,Kenyon Sadiq,TE,169,0.0338,+2859
30,Chase Bisontis,IOL,122,0.0244,+3998
30,Zion Young,EDGE,92,0.0184,+5335
30,Kevin Concepcion,WR,90,0.018,+5456
30,Jermod McCoy,CB,69,0.0138,+7146
30,Omar Cooper Jr.,WR,62,0.0124,+7965
30,Olaivavega Ioane,IOL,58,0.0116,+8521
30,Emmanuel McNeil-Warren,S,57,0.0114,+8672
30,Denzel Boston,WR,55,0.011,+8991
30,Max Iheanachor,OT,37,0.0074,+13414
30,Akheem Mesidor,EDGE,34,0.0068,+14606
30,Dillon Thieneman,S,33,0.0066,+15052
30,Peter Woods,DT,33,0.0066,+15052
30,Ty Simpson,QB,32,0.0064,+15525
30,C.J. Allen,LB,31,0.0062,+16029
30,Kayden McDonald,DT,28,0.0056,+17757
30,Brandon Cisse,CB,22,0.0044,+22627
30,Keldric Faulk,EDGE,20,0.004,+24900
30,Emmanuel Pregnon,IOL,18,0.0036,+27678
30,Caleb Lomu,OT,14,0.0028,+35614
30,Makai Lemon,WR,14,0.0028,+35614
30,R Mason Thomas,EDGE,14,0.0028,+35614
30,Blake Miller,OT,13,0.0026,+38362
30,Rueben Bain,EDGE,12,0.0024,+41567
30,Spencer Fano,OT,12,0.0024,+41567
30,Jacob Rodriguez,LB,11,0.0022,+45355
30,Jeremiyah Love,RB,11,0.0022,+45355
30,Monroe Freeling,OT,11,0.0022,+45355
30,Kadyn Proctor,OT,7,0.0014,+71329
30,Jordyn Tyson,WR,6,0.0012,+83233
30,Mansoor Delane,CB,5,0.001,+99900
30,Caleb Downs,S,3,0.0006,+166567
30,Jadarian Price,RB,3,0.0006,+166567
30,Caleb Banks,DT,2,0.0004,+249900
30,Christen Miller,DT,2,0.0004,+249900
30,Sonny Styles,LB,1,0.0002,+499900
31,Cashius Howell,EDGE,856,0.1712,+484
31,Malachi Lawrence,EDGE,735,0.147,+580
31,T.J. Parker,EDGE,711,0.1422,+603
31,Zion Young,EDGE,640,0.128,+681
31,Peter Woods,DT,311,0.0622,+1508
31,Max Iheanachor,OT,306,0.0612,+1534
31,Kenyon Sadiq,TE,214,0.0428,+2236
31,Blake Miller,OT,112,0.0224,+4364
31,Akheem Mesidor,EDGE,110,0.022,+4445
31,Colton Hood,CB,90,0.018,+5456
31,Kayden McDonald,DT,88,0.0176,+5582
31,Avieon Terrell,CB,74,0.0148,+6657
31,Chris Johnson,CB,69,0.0138,+7146
31,Kevin Concepcion,WR,61,0.0122,+8097
31,Monroe Freeling,OT,60,0.012,+8233
31,Spencer Fano,OT,58,0.0116,+8521
31,C.J. Allen,LB,57,0.0114,+8672
31,Denzel Boston,WR,49,0.0098,+10104
31,Caleb Lomu,OT,45,0.009,+11011
31,Omar Cooper Jr.,WR,43,0.0086,+11528
31,Kadyn Proctor,OT,39,0.0078,+12721
31,Keldric Faulk,EDGE,39,0.0078,+12721
31,R Mason Thomas,EDGE,38,0.0076,+13058
31,Ty Simpson,QB,30,0.006,+16567
31,Jacob Rodriguez,LB,28,0.0056,+17757
31,Rueben Bain,EDGE,27,0.0054,+18419
31,Christen Miller,DT,16,0.0032,+31150
31,Francis Mauigoa,OT,14,0.0028,+35614
31,Caleb Banks,DT,11,0.0022,+45355
31,Emmanuel McNeil-Warren,S,11,0.0022,+45355
31,Chase Bisontis,IOL,9,0.0018,+55456
31,Anthony Hill Jr.,LB,8,0.0016,+62400
31,Emmanuel Pregnon,IOL,8,0.0016,+62400
31,Makai Lemon,WR,8,0.0016,+62400
31,Jermod McCoy,CB,6,0.0012,+83233
31,Olaivavega Ioane,IOL,6,0.0012,+83233
31,Dillon Thieneman,S,4,0.0008,+124900
31,Jeremiyah Love,RB,3,0.0006,+166567
31,Brandon Cisse,CB,2,0.0004,+249900
31,Jordyn Tyson,WR,2,0.0004,+249900
31,Jadarian Price,RB,1,0.0002,+499900
31,Sonny Styles,LB,1,0.0002,+499900
32,Colton Hood,CB,981,0.1962,+410
32,Avieon Terrell,CB,830,0.166,+502
32,Chris Johnson,CB,794,0.1588,+530
32,Malachi Lawrence,EDGE,727,0.1454,+588
32,Cashius Howell,EDGE,590,0.118,+747
32,Zion Young,EDGE,311,0.0622,+1508
32,T.J. Parker,EDGE,268,0.0536,+1766
32,Chase Bisontis,IOL,98,0.0196,+5002
32,Akheem Mesidor,EDGE,57,0.0114,+8672
32,Jermod McCoy,CB,54,0.0108,+9159
32,Emmanuel Pregnon,IOL,35,0.007,+14186
32,Jadarian Price,RB,35,0.007,+14186
32,Brandon Cisse,CB,25,0.005,+19900
32,Ty Simpson,QB,20,0.004,+24900
32,Keldric Faulk,EDGE,19,0.0038,+26216
32,Olaivavega Ioane,IOL,19,0.0038,+26216
32,R Mason Thomas,EDGE,19,0.0038,+26216
32,Jeremiyah Love,RB,14,0.0028,+35614
32,Peter Woods,DT,14,0.0028,+35614
32,C.J. Allen,LB,13,0.0026,+38362
32,Max Iheanachor,OT,10,0.002,+49900
32,Rueben Bain,EDGE,9,0.0018,+55456
32,Kenyon Sadiq,TE,7,0.0014,+71329
32,Blake Miller,OT,6,0.0012,+83233
32,Dillon Thieneman,S,6,0.0012,+83233
32,Jacob Rodriguez,LB,6,0.0012,+83233
32,Caleb Lomu,OT,5,0.001,+99900
32,Kevin Concepcion,WR,5,0.001,+99900
32,Kayden McDonald,DT,4,0.0008,+124900
32,Monroe Freeling,OT,4,0.0008,+124900
32,Mansoor Delane,CB,3,0.0006,+166567
32,Emmanuel McNeil-Warren,S,2,0.0004,+249900
32,Kadyn Proctor,OT,2,0.0004,+249900
32,Omar Cooper Jr.,WR,2,0.0004,+249900
32,Spencer Fano,OT,2,0.0004,+249900
32,Caleb Banks,DT,1,0.0002,+499900
32,Christen Miller,DT,1,0.0002,+499900
32,Lee Hunter,DT,1,0.0002,+499900
32,Makai Lemon,WR,1,0.0002,+499900
