team,player,position,count,probability,moneyline
BUF,Akheem Mesidor,EDGE,77,0.0154,+6394
BUF,Avieon Terrell,CB,72,0.0144,+6844
BUF,Jordyn Tyson,WR,70,0.014,+7043
BUF,Dillon Thieneman,S,61,0.0122,+8097
BUF,Keldric Faulk,EDGE,61,0.0122,+8097
BUF,C.J. Allen,LB,52,0.0104,+9515
BUF,Blake Miller,OT,51,0.0102,+9704
BUF,Makai Lemon,WR,41,0.0082,+12095
BUF,Caleb Lomu,OT,35,0.007,+14186
BUF,Caleb Downs,S,33,0.0066,+15052
BUF,Malachi Lawrence,EDGE,33,0.0066,+15052
BUF,Emmanuel Pregnon,IOL,29,0.0058,+17141
BUF,Jeremiyah Love,RB,21,0.0042,+23710
BUF,Caleb Banks,DT,17,0.0034,+29312
BUF,Spencer Fano,OT,16,0.0032,+31150
BUF,Chase Bisontis,IOL,14,0.0028,+35614
BUF,Monroe Freeling,OT,14,0.0028,+35614
BUF,Rueben Bain,EDGE,13,0.0026,+38362
BUF,Sonny Styles,LB,10,0.002,+49900
BUF,Kenyon Sadiq,TE,9,0.0018,+55456
BUF,Colton Hood,CB,8,0.0016,+62400
BUF,Ty Simpson,QB,7,0.0014,+71329
BUF,Kadyn Proctor,OT,6,0.0012,+83233
BUF,Carnell Tate,WR,5,0.001,+99900
BUF,Chris Johnson,CB,4,0.0008,+124900
BUF,Jermod McCoy,CB,4,0.0008,+124900
BUF,Max Iheanachor,OT,3,0.0006,+166567
BUF,Brandon Cisse,CB,2,0.0004,+249900
BUF,Mansoor Delane,CB,2,0.0004,+249900
BUF,Francis Mauigoa,OT,1,0.0002,+499900
CAR,Kenyon Sadiq,TE,1346,0.2692,+271
CAR,Akheem Mesidor,EDGE,822,0.1644,+508
CAR,Keldric Faulk,EDGE,578,0.1156,+765
CAR,Omar Cooper Jr.,WR,527,0.1054,+849
CAR,Kevin Concepcion,WR,279,0.0558,+1692
CAR,Kadyn Proctor,OT,208,0.0416,+2304
CAR,Blake Miller,OT,185,0.037,+2603
CAR,Peter Woods,DT,172,0.0344,+2807
CAR,Caleb Lomu,OT,82,0.0164,+5998
CAR,T.J. Parker,EDGE,79,0.0158,+6229
CAR,Avieon Terrell,CB,77,0.0154,+6394
CAR,Denzel Boston,WR,72,0.0144,+6844
CAR,Monroe Freeling,OT,72,0.0144,+6844
CAR,Spencer Fano,OT,72,0.0144,+6844
CAR,Jeremiyah Love,RB,71,0.0142,+6942
CAR,Emmanuel McNeil-Warren,S,46,0.0092,+10770
CAR,Jordyn Tyson,WR,44,0.0088,+11264
CAR,Makai Lemon,WR,43,0.0086,+11528
CAR,Dillon Thieneman,S,38,0.0076,+13058
CAR,Francis Mauigoa,OT,38,0.0076,+13058
CAR,Kayden McDonald,DT,29,0.0058,+17141
CAR,Rueben Bain,EDGE,27,0.0054,+18419
CAR,Sonny Styles,LB,25,0.005,+19900
CAR,Cashius Howell,EDGE,16,0.0032,+31150
CAR,Carnell Tate,WR,15,0.003,+33233
CAR,Olaivavega Ioane,IOL,14,0.0028,+35614
CAR,Jermod McCoy,CB,8,0.0016,+62400
CAR,Mansoor Delane,CB,8,0.0016,+62400
CAR,Caleb Downs,S,7,0.0014,+71329
CHI,Peter Woods,DT,1812,0.3624,+176
CHI,Kayden McDonald,DT,1220,0.244,+310
CHI,Emmanuel McNeil-Warren,S,874,0.1748,+472
CHI,Avieon Terrell,CB,238,0.0476,+2001
CHI,Dillon Thieneman,S,174,0.0348,+2774
CHI,Caleb Downs,S,71,0.0142,+6942
CHI,Blake Miller,OT,69,0.0138,+7146
CHI,Kevin Concepcion,WR,63,0.0126,+7837
CHI,Caleb Banks,DT,61,0.0122,+8097
CHI,Denzel Boston,WR,60,0.012,+8233
CHI,T.J. Parker,EDGE,59,0.0118,+8375
CHI,Caleb Lomu,OT,48,0.0096,+10317
CHI,Jeremiyah Love,RB,28,0.0056,+17757
CHI,Cashius Howell,EDGE,24,0.0048,+20733
CHI,Colton Hood,CB,22,0.0044,+22627
CHI,Spencer Fano,OT,22,0.0044,+22627
CHI,Kenyon Sadiq,TE,21,0.0042,+23710
CHI,Monroe Freeling,OT,17,0.0034,+29312
CHI,Sonny Styles,LB,16,0.0032,+31150
CHI,Max Iheanachor,OT,13,0.0026,+38362
CHI,Olaivavega Ioane,IOL,10,0.002,+49900
CHI,Omar Cooper Jr.,WR,10,0.002,+49900
CHI,Kadyn Proctor,OT,9,0.0018,+55456
CHI,Jermod McCoy,CB,8,0.0016,+62400
CHI,Mansoor Delane,CB,8,0.0016,+62400
CHI,C.J. Allen,LB,7,0.0014,+71329
CHI,Chris Johnson,CB,6,0.0012,+83233
CHI,Jordyn Tyson,WR,5,0.001,+99900
CHI,Ty Simpson,QB,5,0.001,+99900
CHI,Akheem Mesidor,EDGE,4,0.0008,+124900
CHI,Keldric Faulk,EDGE,4,0.0008,+124900
CHI,Francis Mauigoa,OT,3,0.0006,+166567
CHI,Makai Lemon,WR,3,0.0006,+166567
CHI,Brandon Cisse,CB,2,0.0004,+249900
CHI,Zion Young,EDGE,2,0.0004,+249900
CHI,Emmanuel Pregnon,IOL,1,0.0002,+499900
CHI,Rueben Bain,EDGE,1,0.0002,+499900
CIN,Caleb Downs,S,2120,0.424,+136
CIN,Sonny Styles,LB,805,0.161,+521
CIN,Dillon Thieneman,S,528,0.1056,+847
CIN,Olaivavega Ioane,IOL,261,0.0522,+1816
CIN,Spencer Fano,OT,227,0.0454,+2103
CIN,Monroe Freeling,OT,208,0.0416,+2304
CIN,Mansoor Delane,CB,138,0.0276,+3523
CIN,Arvell Reese,LB,121,0.0242,+4032
CIN,Jeremiyah Love,RB,95,0.019,+5163
CIN,Makai Lemon,WR,94,0.0188,+5219
CIN,Jermod McCoy,CB,90,0.018,+5456
CIN,Rueben Bain,EDGE,88,0.0176,+5582
CIN,Jordyn Tyson,WR,77,0.0154,+6394
CIN,Francis Mauigoa,OT,64,0.0128,+7712
CIN,Kenyon Sadiq,TE,28,0.0056,+17757
CIN,Carnell Tate,WR,15,0.003,+33233
CIN,David Bailey,EDGE,13,0.0026,+38362
CIN,Kadyn Proctor,OT,11,0.0022,+45355
CIN,Keldric Faulk,EDGE,9,0.0018,+55456
CIN,Akheem Mesidor,EDGE,7,0.0014,+71329
CIN,Ty Simpson,QB,1,0.0002,+499900
CLE,Carnell Tate,WR,1720,0.344,+191
CLE,Caleb Lomu,OT,1058,0.2116,+373
CLE,Francis Mauigoa,OT,1056,0.2112,+373
CLE,Monroe Freeling,OT,1015,0.203,+393
CLE,Kevin Concepcion,WR,971,0.1942,+415
CLE,Denzel Boston,WR,479,0.0958,+944
CLE,Spencer Fano,OT,465,0.093,+975
CLE,Makai Lemon,WR,446,0.0892,+1021
CLE,Omar Cooper Jr.,WR,436,0.0872,+1047
CLE,Blake Miller,OT,390,0.078,+1182
CLE,Jeremiyah Love,RB,260,0.052,+1823
CLE,Kadyn Proctor,OT,215,0.043,+2226
CLE,Jordyn Tyson,WR,178,0.0356,+2709
CLE,Olaivavega Ioane,IOL,172,0.0344,+2807
CLE,Sonny Styles,LB,165,0.033,+2930
CLE,Rueben Bain,EDGE,137,0.0274,+3550
CLE,Avieon Terrell,CB,95,0.019,+5163
CLE,T.J. Parker,EDGE,94,0.0188,+5219
CLE,Emmanuel McNeil-Warren,S,83,0.0166,+5924
CLE,Peter Woods,DT,79,0.0158,+6229
CLE,Mansoor Delane,CB,74,0.0148,+6657
CLE,Ty Simpson,QB,65,0.013,+7592
CLE,David Bailey,EDGE,57,0.0114,+8672
CLE,Caleb Downs,S,49,0.0098,+10104
CLE,Cashius Howell,EDGE,47,0.0094,+10538
CLE,Kayden McDonald,DT,39,0.0078,+12721
CLE,Arvell Reese,LB,25,0.005,+19900
CLE,Kenyon Sadiq,TE,22,0.0044,+22627
CLE,Jermod McCoy,CB,18,0.0036,+27678
CLE,Akheem Mesidor,EDGE,17,0.0034,+29312
CLE,Chase Bisontis,IOL,16,0.0032,+31150
CLE,Emmanuel Pregnon,IOL,13,0.0026,+38362
CLE,Dillon Thieneman,S,10,0.002,+49900
CLE,Colton Hood,CB,9,0.0018,+55456
CLE,C.J. Allen,LB,8,0.0016,+62400
CLE,Max Iheanachor,OT,7,0.0014,+71329
CLE,Keldric Faulk,EDGE,5,0.001,+99900
CLE,Caleb Banks,DT,2,0.0004,+249900
CLE,Zion Young,EDGE,2,0.0004,+249900
CLE,Chris Johnson,CB,1,0.0002,+499900
DAL,Jermod McCoy,CB,2213,0.4426,+126
DAL,Akheem Mesidor,EDGE,862,0.1724,+480
DAL,Keldric Faulk,EDGE,798,0.1596,+527
DAL,Mansoor Delane,CB,787,0.1574,+535
DAL,Sonny Styles,LB,745,0.149,+571
DAL,Avieon Terrell,CB,694,0.1388,+620
DAL,Dillon Thieneman,S,693,0.1386,+622
DAL,Emmanuel McNeil-Warren,S,603,0.1206,+729
DAL,Peter Woods,DT,349,0.0698,+1333
DAL,Spencer Fano,OT,233,0.0466,+2046
DAL,Caleb Downs,S,228,0.0456,+2093
DAL,Monroe Freeling,OT,222,0.0444,+2152
DAL,Kadyn Proctor,OT,188,0.0376,+2560
DAL,Jeremiyah Love,RB,170,0.034,+2841
DAL,Rueben Bain,EDGE,137,0.0274,+3550
DAL,Omar Cooper Jr.,WR,134,0.0268,+3631
DAL,Blake Miller,OT,107,0.0214,+4573
DAL,Makai Lemon,WR,107,0.0214,+4573
DAL,T.J. Parker,EDGE,105,0.021,+4662
DAL,Caleb Lomu,OT,101,0.0202,+4850
DAL,Kayden McDonald,DT,99,0.0198,+4951
DAL,Francis Mauigoa,OT,95,0.019,+5163
DAL,Jordyn Tyson,WR,80,0.016,+6150
DAL,Kenyon Sadiq,TE,72,0.0144,+6844
DAL,Olaivavega Ioane,IOL,64,0.0128,+7712
DAL,Kevin Concepcion,WR,45,0.009,+11011
DAL,Arvell Reese,LB,17,0.0034,+29312
DAL,Denzel Boston,WR,17,0.0034,+29312
DAL,David Bailey,EDGE,15,0.003,+33233
DAL,Cashius Howell,EDGE,14,0.0028,+35614
DAL,Carnell Tate,WR,6,0.0012,+83233
DET,Kadyn Proctor,OT,2066,0.4132,+142
DET,Blake Miller,OT,512,0.1024,+877
DET,Caleb Lomu,OT,498,0.0996,+904
DET,Spencer Fano,OT,477,0.0954,+948
DET,Monroe Freeling,OT,416,0.0832,+1102
DET,Francis Mauigoa,OT,294,0.0588,+1601
DET,Peter Woods,DT,122,0.0244,+3998
DET,Akheem Mesidor,EDGE,87,0.0174,+5647
DET,Keldric Faulk,EDGE,86,0.0172,+5714
DET,Dillon Thieneman,S,80,0.016,+6150
DET,Jeremiyah Love,RB,79,0.0158,+6229
DET,Kenyon Sadiq,TE,74,0.0148,+6657
DET,Olaivavega Ioane,IOL,43,0.0086,+11528
DET,Omar Cooper Jr.,WR,40,0.008,+12400
DET,Sonny Styles,LB,32,0.0064,+15525
DET,Emmanuel McNeil-Warren,S,22,0.0044,+22627
DET,Jordyn Tyson,WR,22,0.0044,+22627
DET,Caleb Downs,S,13,0.0026,+38362
DET,Jermod McCoy,CB,8,0.0016,+62400
DET,Makai Lemon,WR,6,0.0012,+83233
DET,Rueben Bain,EDGE,6,0.0012,+83233
DET,Avieon Terrell,CB,4,0.0008,+124900
DET,Kevin Concepcion,WR,4,0.0008,+124900
DET,T.J. Parker,EDGE,3,0.0006,+166567
DET,Carnell Tate,WR,2,0.0004,+249900
DET,Denzel Boston,WR,2,0.0004,+249900
DET,Arvell Reese,LB,1,0.0002,+499900
DET,Mansoor Delane,CB,1,0.0002,+499900
HOU,Kayden McDonald,DT,1095,0.219,+357
HOU,Max Iheanachor,OT,818,0.1636,+511
HOU,Peter Woods,DT,768,0.1536,+551
HOU,Blake Miller,OT,269,0.0538,+1759
HOU,Spencer Fano,OT,225,0.045,+2122
HOU,Caleb Banks,DT,218,0.0436,+2194
HOU,Kadyn Proctor,OT,204,0.0408,+2351
HOU,Olaivavega Ioane,IOL,202,0.0404,+2375
HOU,Monroe Freeling,OT,194,0.0388,+2477
HOU,Caleb Lomu,OT,193,0.0386,+2491
HOU,Avieon Terrell,CB,140,0.028,+3471
HOU,T.J. Parker,EDGE,100,0.02,+4900
HOU,Denzel Boston,WR,82,0.0164,+5998
HOU,Jeremiyah Love,RB,73,0.0146,+6749
HOU,Cashius Howell,EDGE,72,0.0144,+6844
HOU,Kevin Concepcion,WR,42,0.0084,+11805
HOU,Colton Hood,CB,40,0.008,+12400
HOU,Chase Bisontis,IOL,38,0.0076,+13058
HOU,Emmanuel Pregnon,IOL,37,0.0074,+13414
HOU,C.J. Allen,LB,28,0.0056,+17757
HOU,Sonny Styles,LB,21,0.0042,+23710
HOU,Jadarian Price,RB,20,0.004,+24900
HOU,Kenyon Sadiq,TE,17,0.0034,+29312
HOU,Ty Simpson,QB,16,0.0032,+31150
HOU,Zion Young,EDGE,11,0.0022,+45355
HOU,Chris Johnson,CB,10,0.002,+49900
HOU,Dillon Thieneman,S,10,0.002,+49900
HOU,Emmanuel McNeil-Warren,S,10,0.002,+49900
HOU,Caleb Downs,S,6,0.0012,+83233
HOU,Jermod McCoy,CB,6,0.0012,+83233
HOU,Omar Cooper Jr.,WR,6,0.0012,+83233
HOU,Mansoor Delane,CB,5,0.001,+99900
HOU,Akheem Mesidor,EDGE,4,0.0008,+124900
HOU,Francis Mauigoa,OT,4,0.0008,+124900
HOU,Jacob Rodriguez,LB,4,0.0008,+124900
HOU,Keldric Faulk,EDGE,4,0.0008,+124900
HOU,Malachi Lawrence,EDGE,3,0.0006,+166567
HOU,Jordyn Tyson,WR,2,0.0004,+249900
HOU,Makai Lemon,WR,2,0.0004,+249900
HOU,Brandon Cisse,CB,1,0.0002,+499900
KC,Mansoor Delane,CB,1125,0.225,+344
KC,Avieon Terrell,CB,864,0.1728,+479
KC,Cashius Howell,EDGE,858,0.1716,+483
KC,T.J. Parker,EDGE,773,0.1546,+547
KC,Spencer Fano,OT,756,0.1512,+561
KC,Caleb Downs,S,667,0.1334,+650
KC,Jermod McCoy,CB,661,0.1322,+656
KC,Rueben Bain,EDGE,587,0.1174,+752
KC,Zion Young,EDGE,495,0.099,+910
KC,Monroe Freeling,OT,444,0.0888,+1026
KC,Denzel Boston,WR,408,0.0816,+1125
KC,Colton Hood,CB,391,0.0782,+1179
KC,Makai Lemon,WR,240,0.048,+1983
KC,Francis Mauigoa,OT,199,0.0398,+2413
KC,Max Iheanachor,OT,171,0.0342,+2824
KC,Jordyn Tyson,WR,159,0.0318,+3045
KC,Keldric Faulk,EDGE,126,0.0252,+3868
KC,Carnell Tate,WR,107,0.0214,+4573
KC,Chris Johnson,CB,103,0.0206,+4754
KC,Kadyn Proctor,OT,87,0.0174,+5647
KC,David Bailey,EDGE,73,0.0146,+6749
KC,Dillon Thieneman,S,72,0.0144,+6844
KC,Akheem Mesidor,EDGE,70,0.014,+7043
KC,Kevin Concepcion,WR,60,0.012,+8233
KC,Blake Miller,OT,55,0.011,+8991
KC,Emmanuel McNeil-Warren,S,51,0.0102,+9704
KC,C.J. Allen,LB,49,0.0098,+10104
KC,Omar Cooper Jr.,WR,44,0.0088,+11264
KC,Sonny Styles,LB,40,0.008,+12400
KC,Kayden McDonald,DT,39,0.0078,+12721
KC,Jeremiyah Love,RB,37,0.0074,+13414
KC,Caleb Lomu,OT,33,0.0066,+15052
KC,Peter Woods,DT,25,0.005,+19900
KC,Malachi Lawrence,EDGE,23,0.0046,+21639
KC,Brandon Cisse,CB,20,0.004,+24900
KC,Kenyon Sadiq,TE,19,0.0038,+26216
KC,Arvell Reese,LB,17,0.0034,+29312
KC,Olaivavega Ioane,IOL,16,0.0032,+31150
KC,Ty Simpson,QB,16,0.0032,+31150
KC,Caleb Banks,DT,12,0.0024,+41567
KC,Chase Bisontis,IOL,2,0.0004,+249900
KC,Christen Miller,DT,2,0.0004,+249900
KC,Jadarian Price,RB,2,0.0004,+249900
KC,Emmanuel Pregnon,IOL,1,0.0002,+499900
KC,Jacob Rodriguez,LB,1,0.0002,+499900
LAC,Akheem Mesidor,EDGE,646,0.1292,+674
LAC,T.J. Parker,EDGE,587,0.1174,+752
LAC,Omar Cooper Jr.,WR,554,0.1108,+803
LAC,Emmanuel McNeil-Warren,S,503,0.1006,+894
LAC,Kevin Concepcion,WR,502,0.1004,+896
LAC,Peter Woods,DT,469,0.0938,+966
LAC,Keldric Faulk,EDGE,463,0.0926,+980
LAC,Denzel Boston,WR,228,0.0456,+2093
LAC,Olaivavega Ioane,IOL,183,0.0366,+2632
LAC,Cashius Howell,EDGE,178,0.0356,+2709
LAC,Kayden McDonald,DT,153,0.0306,+3168
LAC,Blake Miller,OT,88,0.0176,+5582
LAC,Caleb Downs,S,52,0.0104,+9515
LAC,Dillon Thieneman,S,51,0.0102,+9704
LAC,Jordyn Tyson,WR,39,0.0078,+12721
LAC,Caleb Lomu,OT,38,0.0076,+13058
LAC,Avieon Terrell,CB,37,0.0074,+13414
LAC,Jeremiyah Love,RB,30,0.006,+16567
LAC,Rueben Bain,EDGE,27,0.0054,+18419
LAC,Zion Young,EDGE,27,0.0054,+18419
LAC,Monroe Freeling,OT,24,0.0048,+20733
LAC,Caleb Banks,DT,23,0.0046,+21639
LAC,Makai Lemon,WR,22,0.0044,+22627
LAC,Kadyn Proctor,OT,18,0.0036,+27678
LAC,Spencer Fano,OT,14,0.0028,+35614
LAC,Kenyon Sadiq,TE,13,0.0026,+38362
LAC,Francis Mauigoa,OT,9,0.0018,+55456
LAC,Sonny Styles,LB,7,0.0014,+71329
LAC,C.J. Allen,LB,3,0.0006,+166567
LAC,Max Iheanachor,OT,3,0.0006,+166567
LAC,Chris Johnson,CB,2,0.0004,+249900
LAC,Jermod McCoy,CB,2,0.0004,+249900
LAC,Mansoor Delane,CB,2,0.0004,+249900
LAC,Ty Simpson,QB,2,0.0004,+249900
LAC,Carnell Tate,WR,1,0.0002,+499900
LAR,Jordyn Tyson,WR,1273,0.2546,+293
LAR,Spencer Fano,OT,941,0.1882,+431
LAR,Monroe Freeling,OT,870,0.174,+475
LAR,Makai Lemon,WR,861,0.1722,+481
LAR,Francis Mauigoa,OT,278,0.0556,+1699
LAR,Kadyn Proctor,OT,165,0.033,+2930
LAR,Sonny Styles,LB,119,0.0238,+4102
LAR,Omar Cooper Jr.,WR,97,0.0194,+5055
LAR,Jeremiyah Love,RB,72,0.0144,+6844
LAR,Blake Miller,OT,49,0.0098,+10104
LAR,Kenyon Sadiq,TE,48,0.0096,+10317
LAR,Carnell Tate,WR,46,0.0092,+10770
LAR,Olaivavega Ioane,IOL,39,0.0078,+12721
LAR,Dillon Thieneman,S,34,0.0068,+14606
LAR,Jermod McCoy,CB,23,0.0046,+21639
LAR,Akheem Mesidor,EDGE,22,0.0044,+22627
LAR,Kevin Concepcion,WR,21,0.0042,+23710
LAR,Keldric Faulk,EDGE,19,0.0038,+26216
LAR,Caleb Downs,S,5,0.001,+99900
LAR,Caleb Lomu,OT,5,0.001,+99900
LAR,Mansoor Delane,CB,4,0.0008,+124900
LAR,Rueben Bain,EDGE,3,0.0006,+166567
LAR,Arvell Reese,LB,2,0.0004,+249900
LAR,Emmanuel McNeil-Warren,S,2,0.0004,+249900
LAR,David Bailey,EDGE,1,0.0002,+499900
LAR,Ty Simpson,QB,1,0.0002,+499900
LV,Fernando Mendoza,QB,5000,1.0,-inf
MIA,Makai Lemon,WR,1174,0.2348,+326
MIA,Colton Hood,CB,971,0.1942,+415
MIA,Jordyn Tyson,WR,807,0.1614,+520
MIA,Jermod McCoy,CB,773,0.1546,+547
MIA,Mansoor Delane,CB,745,0.149,+571
MIA,Olaivavega Ioane,IOL,741,0.1482,+575
MIA,Cashius Howell,EDGE,718,0.1436,+596
MIA,Denzel Boston,WR,548,0.1096,+812
MIA,T.J. Parker,EDGE,384,0.0768,+1202
MIA,Avieon Terrell,CB,372,0.0744,+1244
MIA,Zion Young,EDGE,315,0.063,+1487
MIA,Kenyon Sadiq,TE,283,0.0566,+1667
MIA,Caleb Downs,S,210,0.042,+2281
MIA,Dillon Thieneman,S,168,0.0336,+2876
MIA,Chase Bisontis,IOL,166,0.0332,+2912
MIA,Emmanuel Pregnon,IOL,160,0.032,+3025
MIA,Chris Johnson,CB,158,0.0316,+3065
MIA,Omar Cooper Jr.,WR,158,0.0316,+3065
MIA,Monroe Freeling,OT,98,0.0196,+5002
MIA,Spencer Fano,OT,97,0.0194,+5055
MIA,Keldric Faulk,EDGE,94,0.0188,+5219
MIA,Rueben Bain,EDGE,94,0.0188,+5219
MIA,Emmanuel McNeil-Warren,S,80,0.016,+6150
MIA,C.J. Allen,LB,70,0.014,+7043
MIA,Akheem Mesidor,EDGE,69,0.0138,+7146
MIA,Kayden McDonald,DT,62,0.0124,+7965
MIA,Kevin Concepcion,WR,62,0.0124,+7965
MIA,Jeremiyah Love,RB,44,0.0088,+11264
MIA,Carnell Tate,WR,38,0.0076,+13058
MIA,Max Iheanachor,OT,36,0.0072,+13789
MIA,Ty Simpson,QB,31,0.0062,+16029
MIA,Brandon Cisse,CB,30,0.006,+16567
MIA,Caleb Banks,DT,29,0.0058,+17141
MIA,Kadyn Proctor,OT,28,0.0056,+17757
MIA,Malachi Lawrence,EDGE,28,0.0056,+17757
MIA,Francis Mauigoa,OT,27,0.0054,+18419
MIA,Peter Woods,DT,27,0.0054,+18419
MIA,David Bailey,EDGE,26,0.0052,+19131
MIA,R Mason Thomas,EDGE,25,0.005,+19900
MIA,Sonny Styles,LB,17,0.0034,+29312
MIA,Blake Miller,OT,14,0.0028,+35614
MIA,Caleb Lomu,OT,9,0.0018,+55456
MIA,Christen Miller,DT,5,0.001,+99900
MIA,Arvell Reese,LB,4,0.0008,+124900
MIA,Jadarian Price,RB,3,0.0006,+166567
MIA,Jacob Rodriguez,LB,2,0.0004,+249900
MIN,Dillon Thieneman,S,2202,0.4404,+127
MIN,Emmanuel McNeil-Warren,S,1384,0.2768,+261
MIN,Jeremiyah Love,RB,369,0.0738,+1255
MIN,Caleb Downs,S,207,0.0414,+2315
MIN,Avieon Terrell,CB,135,0.027,+3604
MIN,Peter Woods,DT,108,0.0216,+4530
MIN,Kadyn Proctor,OT,66,0.0132,+7476
MIN,Jermod McCoy,CB,62,0.0124,+7965
MIN,Keldric Faulk,EDGE,54,0.0108,+9159
MIN,Kenyon Sadiq,TE,54,0.0108,+9159
MIN,Omar Cooper Jr.,WR,50,0.01,+9900
MIN,Akheem Mesidor,EDGE,47,0.0094,+10538
MIN,Mansoor Delane,CB,46,0.0092,+10770
MIN,Olaivavega Ioane,IOL,37,0.0074,+13414
MIN,Blake Miller,OT,34,0.0068,+14606
MIN,Caleb Lomu,OT,26,0.0052,+19131
MIN,Kevin Concepcion,WR,24,0.0048,+20733
MIN,Monroe Freeling,OT,18,0.0036,+27678
MIN,Kayden McDonald,DT,17,0.0034,+29312
MIN,Spencer Fano,OT,17,0.0034,+29312
MIN,Sonny Styles,LB,14,0.0028,+35614
MIN,Francis Mauigoa,OT,10,0.002,+49900
MIN,Rueben Bain,EDGE,6,0.0012,+83233
MIN,T.J. Parker,EDGE,6,0.0012,+83233
MIN,Makai Lemon,WR,3,0.0006,+166567
MIN,Jordyn Tyson,WR,2,0.0004,+249900
MIN,Carnell Tate,WR,1,0.0002,+499900
MIN,Denzel Boston,WR,1,0.0002,+499900
NE,Cashius Howell,EDGE,966,0.1932,+418
NE,Zion Young,EDGE,639,0.1278,+682
NE,Max Iheanachor,OT,571,0.1142,+776
NE,T.J. Parker,EDGE,452,0.0904,+1006
NE,Kayden McDonald,DT,440,0.088,+1036
NE,Denzel Boston,WR,330,0.066,+1415
NE,Caleb Banks,DT,277,0.0554,+1705
NE,Kenyon Sadiq,TE,143,0.0286,+3397
NE,C.J. Allen,LB,119,0.0238,+4102
NE,Blake Miller,OT,117,0.0234,+4174
NE,Peter Woods,DT,79,0.0158,+6229
NE,Keldric Faulk,EDGE,72,0.0144,+6844
NE,Akheem Mesidor,EDGE,68,0.0136,+7253
NE,Spencer Fano,OT,66,0.0132,+7476
NE,Caleb Lomu,OT,63,0.0126,+7837
NE,Omar Cooper Jr.,WR,54,0.0108,+9159
NE,R Mason Thomas,EDGE,53,0.0106,+9334
NE,Kevin Concepcion,WR,50,0.01,+9900
NE,Colton Hood,CB,49,0.0098,+10104
NE,Kadyn Proctor,OT,49,0.0098,+10104
NE,Monroe Freeling,OT,48,0.0096,+10317
NE,Malachi Lawrence,EDGE,45,0.009,+11011
NE,Chris Johnson,CB,36,0.0072,+13789
NE,Ty Simpson,QB,33,0.0066,+15052
NE,Avieon Terrell,CB,25,0.005,+19900
NE,Sonny Styles,LB,23,0.0046,+21639
NE,Jordyn Tyson,WR,17,0.0034,+29312
NE,Christen Miller,DT,14,0.0028,+35614
NE,Makai Lemon,WR,14,0.0028,+35614
NE,Emmanuel Pregnon,IOL,13,0.0026,+38362
NE,Chase Bisontis,IOL,10,0.002,+49900
NE,Emmanuel McNeil-Warren,S,10,0.002,+49900
NE,Olaivavega Ioane,IOL,10,0.002,+49900
NE,Anthony Hill Jr.,LB,8,0.0016,+62400
NE,Brandon Cisse,CB,8,0.0016,+62400
